place_id,place_name,review Length (raw),cleaned review Length,Lexical Diversity
ChIJw8PtDihLhIAR1jA7a3DD11Q,West Coast Medical Assistant Training Program,82,37,0.918918918918919
ChIJw8PtDihLhIAR1jA7a3DD11Q,West Coast Medical Assistant Training Program,150,57,0.7719298245614035
ChIJw8PtDihLhIAR1jA7a3DD11Q,West Coast Medical Assistant Training Program,62,32,0.96875
ChIJ7x6TnYyHO4YRi-reG6U9J4c,SouthStar Urgent Care - Lake Charles,79,33,0.8484848484848485
ChIJ7x6TnYyHO4YRi-reG6U9J4c,SouthStar Urgent Care - Lake Charles,44,19,0.8421052631578947
ChIJ7x6TnYyHO4YRi-reG6U9J4c,SouthStar Urgent Care - Lake Charles,37,15,1.0
ChIJ7x6TnYyHO4YRi-reG6U9J4c,SouthStar Urgent Care - Lake Charles,37,17,1.0
ChIJ7x6TnYyHO4YRi-reG6U9J4c,SouthStar Urgent Care - Lake Charles,42,20,0.9
ChIJiZfmqJYOkYAR2Wv0zFsO34I,Delhi Medical Clinic,116,57,0.8596491228070176
ChIJiZfmqJYOkYAR2Wv0zFsO34I,Delhi Medical Clinic,64,23,1.0
ChIJiZfmqJYOkYAR2Wv0zFsO34I,Delhi Medical Clinic,60,20,0.8
ChIJiZfmqJYOkYAR2Wv0zFsO34I,Delhi Medical Clinic,52,25,0.84
ChIJiZfmqJYOkYAR2Wv0zFsO34I,Delhi Medical Clinic,85,25,0.92
ChIJo2HAyjNA6oARV6lA_Ly6fTQ,Bakersfield Behavioral Healthcare Hospital,225,93,0.7096774193548387
ChIJo2HAyjNA6oARV6lA_Ly6fTQ,Bakersfield Behavioral Healthcare Hospital,226,95,0.8421052631578947
ChIJo2HAyjNA6oARV6lA_Ly6fTQ,Bakersfield Behavioral Healthcare Hospital,46,15,1.0
ChIJo2HAyjNA6oARV6lA_Ly6fTQ,Bakersfield Behavioral Healthcare Hospital,263,105,0.7142857142857143
ChIJo2HAyjNA6oARV6lA_Ly6fTQ,Bakersfield Behavioral Healthcare Hospital,43,20,1.0
ChIJAWrljC4vlYARFabEMVDqqL0,Visalia Walk-In Medical Clinic,85,41,0.9512195121951219
ChIJAWrljC4vlYARFabEMVDqqL0,Visalia Walk-In Medical Clinic,50,17,1.0
ChIJAWrljC4vlYARFabEMVDqqL0,Visalia Walk-In Medical Clinic,58,34,0.9117647058823529
ChIJAWrljC4vlYARFabEMVDqqL0,Visalia Walk-In Medical Clinic,86,35,0.9142857142857143
ChIJAWrljC4vlYARFabEMVDqqL0,Visalia Walk-In Medical Clinic,109,33,0.9393939393939394
ChIJ___r2pErlYARTS2L2Z6WlUo,Tulare Urgent Care,24,11,1.0
ChIJ___r2pErlYARTS2L2Z6WlUo,Tulare Urgent Care,66,27,0.8518518518518519
ChIJ___r2pErlYARTS2L2Z6WlUo,Tulare Urgent Care,74,33,0.8484848484848485
ChIJ___r2pErlYARTS2L2Z6WlUo,Tulare Urgent Care,77,34,0.8823529411764706
ChIJ___r2pErlYARTS2L2Z6WlUo,Tulare Urgent Care,63,29,0.7931034482758621
ChIJRxmPXr9D6oARrCaAE6DhlHY,Omni Family Health | Brimhall #2 Health Center,169,52,0.8076923076923077
ChIJRxmPXr9D6oARrCaAE6DhlHY,Omni Family Health | Brimhall #2 Health Center,108,40,0.825
ChIJRxmPXr9D6oARrCaAE6DhlHY,Omni Family Health | Brimhall #2 Health Center,31,9,1.0
ChIJRxmPXr9D6oARrCaAE6DhlHY,Omni Family Health | Brimhall #2 Health Center,16,8,0.875
ChIJRxmPXr9D6oARrCaAE6DhlHY,Omni Family Health | Brimhall #2 Health Center,33,11,0.8181818181818182
ChIJq6reAjhv24ARJgk9N30ntWU,Inland Faculty Medical Group,12,6,1.0
ChIJ_YbmuJ-BhYARVewruaELXOs,Urgent Care | Kaiser Permanente San Francisco Medical Center,79,39,0.8205128205128205
ChIJ_YbmuJ-BhYARVewruaELXOs,Urgent Care | Kaiser Permanente San Francisco Medical Center,164,78,0.7948717948717948
ChIJ_YbmuJ-BhYARVewruaELXOs,Urgent Care | Kaiser Permanente San Francisco Medical Center,84,32,0.9375
ChIJ_YbmuJ-BhYARVewruaELXOs,Urgent Care | Kaiser Permanente San Francisco Medical Center,58,28,0.8928571428571429
ChIJ_YbmuJ-BhYARVewruaELXOs,Urgent Care | Kaiser Permanente San Francisco Medical Center,53,25,0.92
ChIJ_9VsdpIrlYARi8hHAmXJXUs,Tulare medical center,71,34,0.8529411764705882
ChIJ_9VsdpIrlYARi8hHAmXJXUs,Tulare medical center,56,23,0.9130434782608695
ChIJ_9VsdpIrlYARi8hHAmXJXUs,Tulare medical center,67,28,0.8928571428571429
ChIJ_9VsdpIrlYARi8hHAmXJXUs,Tulare medical center,26,11,1.0
ChIJ_9VsdpIrlYARi8hHAmXJXUs,Tulare medical center,19,9,1.0
ChIJp-JMxmAvlYAReHng6HVU8Zg,"Dr. Calvon A. Voong, MD",88,33,0.7878787878787878
ChIJp-JMxmAvlYAReHng6HVU8Zg,"Dr. Calvon A. Voong, MD",50,20,0.85
ChIJp-JMxmAvlYAReHng6HVU8Zg,"Dr. Calvon A. Voong, MD",55,19,0.631578947368421
ChIJp-JMxmAvlYAReHng6HVU8Zg,"Dr. Calvon A. Voong, MD",72,31,0.7096774193548387
ChIJp-JMxmAvlYAReHng6HVU8Zg,"Dr. Calvon A. Voong, MD",48,14,0.7857142857142857
ChIJXcj77zvJwoAR_ezQMDK3SXs,Santa Rosa De Lima Medical Clinic,20,10,1.0
ChIJVd4lIYnBwoAR6doz-VQ4T00,Exer Urgent Care -Glendale,67,24,0.8333333333333334
ChIJVd4lIYnBwoAR6doz-VQ4T00,Exer Urgent Care -Glendale,50,22,0.9545454545454546
ChIJVd4lIYnBwoAR6doz-VQ4T00,Exer Urgent Care -Glendale,160,71,0.7605633802816901
ChIJVd4lIYnBwoAR6doz-VQ4T00,Exer Urgent Care -Glendale,62,23,0.8695652173913043
ChIJVd4lIYnBwoAR6doz-VQ4T00,Exer Urgent Care -Glendale,199,85,0.8
ChIJXUTD6txmhYARudc5djZIBrM,Concentra Urgent Care,74,33,0.8484848484848485
ChIJXUTD6txmhYARudc5djZIBrM,Concentra Urgent Care,57,27,0.8888888888888888
ChIJXUTD6txmhYARudc5djZIBrM,Concentra Urgent Care,85,37,0.8918918918918919
ChIJXUTD6txmhYARudc5djZIBrM,Concentra Urgent Care,135,55,0.9454545454545454
ChIJXUTD6txmhYARudc5djZIBrM,Concentra Urgent Care,36,23,0.9130434782608695
ChIJoaCvscXLj4ARR-XFPNG_jB8,CDC,26,12,0.9166666666666666
ChIJoaCvscXLj4ARR-XFPNG_jB8,CDC,14,9,1.0
ChIJpcUBfQpA6YAR_4_kdbePp70,Sansum Clinic Occupational Medicine,51,19,0.8421052631578947
ChIJpcUBfQpA6YAR_4_kdbePp70,Sansum Clinic Occupational Medicine,10,4,1.0
ChIJpcUBfQpA6YAR_4_kdbePp70,Sansum Clinic Occupational Medicine,16,6,1.0
ChIJpcUBfQpA6YAR_4_kdbePp70,Sansum Clinic Occupational Medicine,28,9,1.0
ChIJj9DtsKF3j4AR05UvN0aK4BM,Pacific Family Medicine Clinic,79,39,0.9230769230769231
ChIJj9DtsKF3j4AR05UvN0aK4BM,Pacific Family Medicine Clinic,356,160,0.65625
ChIJj9DtsKF3j4AR05UvN0aK4BM,Pacific Family Medicine Clinic,176,81,0.7777777777777778
ChIJj9DtsKF3j4AR05UvN0aK4BM,Pacific Family Medicine Clinic,359,164,0.7134146341463414
ChIJj9DtsKF3j4AR05UvN0aK4BM,Pacific Family Medicine Clinic,84,31,0.9032258064516129
ChIJUXBz7IO16YARIN3NLKlKr60,Santa Paula Medical Clinic,84,43,0.9069767441860465
ChIJUXBz7IO16YARIN3NLKlKr60,Santa Paula Medical Clinic,79,33,0.9393939393939394
ChIJUXBz7IO16YARIN3NLKlKr60,Santa Paula Medical Clinic,40,13,0.8461538461538461
ChIJJ_Emgorz24ARQotZpwPeqvE,Rady Children's Urgent Care Escondido,59,23,0.8260869565217391
ChIJJ_Emgorz24ARQotZpwPeqvE,Rady Children's Urgent Care Escondido,79,32,0.875
ChIJJ_Emgorz24ARQotZpwPeqvE,Rady Children's Urgent Care Escondido,78,30,0.9333333333333333
ChIJJ_Emgorz24ARQotZpwPeqvE,Rady Children's Urgent Care Escondido,46,21,0.9523809523809523
ChIJJ_Emgorz24ARQotZpwPeqvE,Rady Children's Urgent Care Escondido,32,12,1.0
ChIJIT3hT0TZ3IARswTO-JBOCuc,Concentra Urgent Care,75,40,1.0
ChIJIT3hT0TZ3IARswTO-JBOCuc,Concentra Urgent Care,41,14,1.0
ChIJIT3hT0TZ3IARswTO-JBOCuc,Concentra Urgent Care,91,38,0.8421052631578947
ChIJIT3hT0TZ3IARswTO-JBOCuc,Concentra Urgent Care,93,39,0.9487179487179487
ChIJIT3hT0TZ3IARswTO-JBOCuc,Concentra Urgent Care,46,15,0.8666666666666667
ChIJTbRSf5RdlIARrlrAzOcnNt8,Fresno Family Medical Clinic,216,82,0.7560975609756098
ChIJTbRSf5RdlIARrlrAzOcnNt8,Fresno Family Medical Clinic,204,89,0.6629213483146067
ChIJTbRSf5RdlIARrlrAzOcnNt8,Fresno Family Medical Clinic,44,19,0.7894736842105263
ChIJTbRSf5RdlIARrlrAzOcnNt8,Fresno Family Medical Clinic,109,56,0.7321428571428571
ChIJTbRSf5RdlIARrlrAzOcnNt8,Fresno Family Medical Clinic,78,38,0.9473684210526315
ChIJw2v1mWxAkIARp1drBbzkQH4,Emergency Room | Kaiser Permanente Manteca Medical Center,423,155,0.6967741935483871
ChIJw2v1mWxAkIARp1drBbzkQH4,Emergency Room | Kaiser Permanente Manteca Medical Center,114,53,0.8490566037735849
ChIJw2v1mWxAkIARp1drBbzkQH4,Emergency Room | Kaiser Permanente Manteca Medical Center,47,21,0.9523809523809523
ChIJw2v1mWxAkIARp1drBbzkQH4,Emergency Room | Kaiser Permanente Manteca Medical Center,57,30,1.0
ChIJw2v1mWxAkIARp1drBbzkQH4,Emergency Room | Kaiser Permanente Manteca Medical Center,60,25,0.96
ChIJVyt8iY4U6YARvzH_YKdAD6U,Santa Barbara Doctors,81,39,0.7948717948717948
ChIJVyt8iY4U6YARvzH_YKdAD6U,Santa Barbara Doctors,28,15,1.0
ChIJVyt8iY4U6YARvzH_YKdAD6U,Santa Barbara Doctors,157,81,0.8641975308641975
ChIJVyt8iY4U6YARvzH_YKdAD6U,Santa Barbara Doctors,45,19,1.0
ChIJVyt8iY4U6YARvzH_YKdAD6U,Santa Barbara Doctors,41,17,0.8235294117647058
ChIJ9XKIF6at3IARsanBr4oimzE,Apple Urgent Care,236,93,0.6451612903225806
ChIJ9XKIF6at3IARsanBr4oimzE,Apple Urgent Care,74,33,0.7878787878787878
ChIJ9XKIF6at3IARsanBr4oimzE,Apple Urgent Care,168,64,0.640625
ChIJ9XKIF6at3IARsanBr4oimzE,Apple Urgent Care,75,30,0.9333333333333333
ChIJ9XKIF6at3IARsanBr4oimzE,Apple Urgent Care,46,22,0.8636363636363636
ChIJ4_jYxPTl6oARP-_oMKNjLIo,Bienestar Community Clinic,49,24,0.9583333333333334
ChIJ4_jYxPTl6oARP-_oMKNjLIo,Bienestar Community Clinic,22,11,1.0
ChIJsW-QuSzelIARSQyNUsL6vOc,Clinica Sierra Vista - Regional Medical Community Health Center,111,51,0.8627450980392157
ChIJsW-QuSzelIARSQyNUsL6vOc,Clinica Sierra Vista - Regional Medical Community Health Center,111,42,0.8095238095238095
ChIJsW-QuSzelIARSQyNUsL6vOc,Clinica Sierra Vista - Regional Medical Community Health Center,35,19,0.7894736842105263
ChIJsW-QuSzelIARSQyNUsL6vOc,Clinica Sierra Vista - Regional Medical Community Health Center,115,56,0.7678571428571429
ChIJsW-QuSzelIARSQyNUsL6vOc,Clinica Sierra Vista - Regional Medical Community Health Center,68,30,0.9333333333333333
ChIJResI5J5Vw4ARRbHkuKQjlWU,Exer Urgent Care - Highland,55,23,0.9565217391304348
ChIJResI5J5Vw4ARRbHkuKQjlWU,Exer Urgent Care - Highland,48,18,1.0
ChIJResI5J5Vw4ARRbHkuKQjlWU,Exer Urgent Care - Highland,88,38,0.8947368421052632
ChIJResI5J5Vw4ARRbHkuKQjlWU,Exer Urgent Care - Highland,37,16,0.875
ChIJResI5J5Vw4ARRbHkuKQjlWU,Exer Urgent Care - Highland,71,25,0.84
ChIJmQhIPgoMkIARh66YkSTlbb0,Pacific Urgent Care,189,88,0.7727272727272727
ChIJmQhIPgoMkIARh66YkSTlbb0,Pacific Urgent Care,166,60,0.75
ChIJmQhIPgoMkIARh66YkSTlbb0,Pacific Urgent Care,88,37,0.8918918918918919
ChIJmQhIPgoMkIARh66YkSTlbb0,Pacific Urgent Care,73,27,0.7407407407407407
ChIJmQhIPgoMkIARh66YkSTlbb0,Pacific Urgent Care,44,18,1.0
ChIJbwcC6Ly13IAR9dpACyfcD-g,Riverside Medical Clinic GYN,43,19,0.8421052631578947
ChIJ39a6PHU2w4ARLg2RPgZ-3ec,Little Star Pediatric Urgent Care,62,31,0.9032258064516129
ChIJ39a6PHU2w4ARLg2RPgZ-3ec,Little Star Pediatric Urgent Care,96,48,0.875
ChIJ39a6PHU2w4ARLg2RPgZ-3ec,Little Star Pediatric Urgent Care,95,41,0.8780487804878049
ChIJ39a6PHU2w4ARLg2RPgZ-3ec,Little Star Pediatric Urgent Care,84,28,1.0
ChIJ39a6PHU2w4ARLg2RPgZ-3ec,Little Star Pediatric Urgent Care,86,40,0.75
ChIJaQUA0H_FwoARcqAEV0OCqjk,Exer Urgent Care - Pasadena - Lake Ave,116,38,0.9473684210526315
ChIJaQUA0H_FwoARcqAEV0OCqjk,Exer Urgent Care - Pasadena - Lake Ave,4,3,1.0
ChIJDf6hpd7HmoAR7NkXBTHJeQo,AIMS Urgent Care,51,25,0.88
ChIJDf6hpd7HmoAR7NkXBTHJeQo,AIMS Urgent Care,148,76,0.8421052631578947
ChIJDf6hpd7HmoAR7NkXBTHJeQo,AIMS Urgent Care,590,278,0.7122302158273381
ChIJDf6hpd7HmoAR7NkXBTHJeQo,AIMS Urgent Care,46,17,0.9411764705882353
ChIJDf6hpd7HmoAR7NkXBTHJeQo,AIMS Urgent Care,74,28,0.9285714285714286
ChIJSaH_3hXx24AR32zgN_I-Ydw,Scripps Clinic Urgent Care Rancho Bernardo,76,38,0.8947368421052632
ChIJSaH_3hXx24AR32zgN_I-Ydw,Scripps Clinic Urgent Care Rancho Bernardo,90,36,0.8888888888888888
ChIJSaH_3hXx24AR32zgN_I-Ydw,Scripps Clinic Urgent Care Rancho Bernardo,242,108,0.8148148148148148
ChIJSaH_3hXx24AR32zgN_I-Ydw,Scripps Clinic Urgent Care Rancho Bernardo,39,16,0.8125
ChIJSaH_3hXx24AR32zgN_I-Ydw,Scripps Clinic Urgent Care Rancho Bernardo,84,43,0.813953488372093
ChIJs2s2cTHLj4ARhWuPsD7Fo4k,Valley Health Center Moorpark Clinics,72,26,1.0
ChIJs2s2cTHLj4ARhWuPsD7Fo4k,Valley Health Center Moorpark Clinics,17,7,0.8571428571428571
ChIJs2s2cTHLj4ARhWuPsD7Fo4k,Valley Health Center Moorpark Clinics,10,6,1.0
ChIJs2s2cTHLj4ARhWuPsD7Fo4k,Valley Health Center Moorpark Clinics,15,9,1.0
ChIJs2s2cTHLj4ARhWuPsD7Fo4k,Valley Health Center Moorpark Clinics,24,8,1.0
ChIJkd6cbLhXkIARMzL7b3W60NM,Golden Valley Health Centers—Medical Clinic,139,66,0.8484848484848485
ChIJkd6cbLhXkIARMzL7b3W60NM,Golden Valley Health Centers—Medical Clinic,73,33,0.9696969696969697
ChIJkd6cbLhXkIARMzL7b3W60NM,Golden Valley Health Centers—Medical Clinic,506,186,0.5967741935483871
ChIJkd6cbLhXkIARMzL7b3W60NM,Golden Valley Health Centers—Medical Clinic,30,12,0.9166666666666666
ChIJkd6cbLhXkIARMzL7b3W60NM,Golden Valley Health Centers—Medical Clinic,18,8,1.0
ChIJKQj9ft416IAR7yvAYrH22yQ,Emergency Room at Dignity Health - St. John's Hospital Camarillo,37,22,0.8636363636363636
ChIJKQj9ft416IAR7yvAYrH22yQ,Emergency Room at Dignity Health - St. John's Hospital Camarillo,99,41,0.6829268292682927
ChIJKQj9ft416IAR7yvAYrH22yQ,Emergency Room at Dignity Health - St. John's Hospital Camarillo,57,23,0.9565217391304348
ChIJKQj9ft416IAR7yvAYrH22yQ,Emergency Room at Dignity Health - St. John's Hospital Camarillo,27,14,0.8571428571428571
ChIJKQj9ft416IAR7yvAYrH22yQ,Emergency Room at Dignity Health - St. John's Hospital Camarillo,74,29,0.9655172413793104
ChIJt-zjR4tO6IAR2XgpV5rJn1M,Las Islas Family Medical Group,317,147,0.5170068027210885
ChIJt-zjR4tO6IAR2XgpV5rJn1M,Las Islas Family Medical Group,226,97,0.8041237113402062
ChIJt-zjR4tO6IAR2XgpV5rJn1M,Las Islas Family Medical Group,275,113,0.6902654867256637
ChIJt-zjR4tO6IAR2XgpV5rJn1M,Las Islas Family Medical Group,94,45,0.8222222222222222
ChIJt-zjR4tO6IAR2XgpV5rJn1M,Las Islas Family Medical Group,82,34,0.8823529411764706
ChIJDd3D6pY-hIAR4Pu4-j6uBhQ,North Santa Rosa VA Clinic,240,104,0.7019230769230769
ChIJDd3D6pY-hIAR4Pu4-j6uBhQ,North Santa Rosa VA Clinic,63,37,0.972972972972973
ChIJDd3D6pY-hIAR4Pu4-j6uBhQ,North Santa Rosa VA Clinic,55,25,0.96
ChIJDd3D6pY-hIAR4Pu4-j6uBhQ,North Santa Rosa VA Clinic,129,54,0.8148148148148148
ChIJDd3D6pY-hIAR4Pu4-j6uBhQ,North Santa Rosa VA Clinic,28,19,1.0
ChIJAZFAf6bNwoARixoR8TKMAak,AME Urgent Care - Downey Paramount,186,86,0.8255813953488372
ChIJAZFAf6bNwoARixoR8TKMAak,AME Urgent Care - Downey Paramount,46,19,0.8947368421052632
ChIJAZFAf6bNwoARixoR8TKMAak,AME Urgent Care - Downey Paramount,47,23,0.9565217391304348
ChIJAZFAf6bNwoARixoR8TKMAak,AME Urgent Care - Downey Paramount,49,21,0.9047619047619048
ChIJAZFAf6bNwoARixoR8TKMAak,AME Urgent Care - Downey Paramount,122,47,0.851063829787234
ChIJWQ5gs9Nr6oARFxKoxsEZkF4,Clinica Sierra Vista - Baker Street Community Health Center,29,12,0.8333333333333334
ChIJWQ5gs9Nr6oARFxKoxsEZkF4,Clinica Sierra Vista - Baker Street Community Health Center,31,11,1.0
ChIJWQ5gs9Nr6oARFxKoxsEZkF4,Clinica Sierra Vista - Baker Street Community Health Center,82,35,0.7714285714285715
ChIJWQ5gs9Nr6oARFxKoxsEZkF4,Clinica Sierra Vista - Baker Street Community Health Center,158,62,0.8064516129032258
ChIJWQ5gs9Nr6oARFxKoxsEZkF4,Clinica Sierra Vista - Baker Street Community Health Center,178,67,0.746268656716418
ChIJhVspWaUr3YAR_srCTZfgrKA,PIH Health Urgent Care - La Habra,129,61,0.7540983606557377
ChIJhVspWaUr3YAR_srCTZfgrKA,PIH Health Urgent Care - La Habra,126,50,0.72
ChIJhVspWaUr3YAR_srCTZfgrKA,PIH Health Urgent Care - La Habra,81,31,0.967741935483871
ChIJhVspWaUr3YAR_srCTZfgrKA,PIH Health Urgent Care - La Habra,123,50,0.86
ChIJhVspWaUr3YAR_srCTZfgrKA,PIH Health Urgent Care - La Habra,81,31,0.967741935483871
ChIJGTaZy4Xl6oARCsMKCwyfXig,Adventist Health Delano: Emergency Room,83,37,0.8918918918918919
ChIJGTaZy4Xl6oARCsMKCwyfXig,Adventist Health Delano: Emergency Room,232,111,0.8738738738738738
ChIJGTaZy4Xl6oARCsMKCwyfXig,Adventist Health Delano: Emergency Room,48,21,0.9523809523809523
ChIJGTaZy4Xl6oARCsMKCwyfXig,Adventist Health Delano: Emergency Room,85,37,0.8648648648648649
ChIJGTaZy4Xl6oARCsMKCwyfXig,Adventist Health Delano: Emergency Room,66,26,0.9230769230769231
ChIJ_1Se9DVdlIARfYpc956Ww4I,Gill Navdeep MD,89,40,0.8
ChIJ_1Se9DVdlIARfYpc956Ww4I,Gill Navdeep MD,109,41,0.8780487804878049
ChIJ_1Se9DVdlIARfYpc956Ww4I,Gill Navdeep MD,37,13,1.0
ChIJ_1Se9DVdlIARfYpc956Ww4I,Gill Navdeep MD,6,2,1.0
ChIJC1T5k0Ot6YARJNCDo37lZpY,Primary Medical Group - Loma Vista,67,27,0.9259259259259259
ChIJC1T5k0Ot6YARJNCDo37lZpY,Primary Medical Group - Loma Vista,49,24,0.9166666666666666
ChIJC1T5k0Ot6YARJNCDo37lZpY,Primary Medical Group - Loma Vista,45,17,1.0
ChIJC1T5k0Ot6YARJNCDo37lZpY,Primary Medical Group - Loma Vista,72,28,0.8571428571428571
ChIJC1T5k0Ot6YARJNCDo37lZpY,Primary Medical Group - Loma Vista,80,32,0.78125
ChIJ_2rum561woARRJJFDSasKVk,LifeLine Walk-In Medical & Mental Health Nursing Clinic,62,26,0.9615384615384616
ChIJ_2rum561woARRJJFDSasKVk,LifeLine Walk-In Medical & Mental Health Nursing Clinic,132,66,0.8333333333333334
ChIJ_2rum561woARRJJFDSasKVk,LifeLine Walk-In Medical & Mental Health Nursing Clinic,42,15,0.9333333333333333
ChIJ_2rum561woARRJJFDSasKVk,LifeLine Walk-In Medical & Mental Health Nursing Clinic,93,44,0.8863636363636364
ChIJ_2rum561woARRJJFDSasKVk,LifeLine Walk-In Medical & Mental Health Nursing Clinic,508,272,0.7904411764705882
ChIJc7kYiJicwoARHwzD64lF3e8,Concentra Urgent Care,100,46,0.9347826086956522
ChIJc7kYiJicwoARHwzD64lF3e8,Concentra Urgent Care,81,39,0.8974358974358975
ChIJc7kYiJicwoARHwzD64lF3e8,Concentra Urgent Care,280,108,0.75
ChIJc7kYiJicwoARHwzD64lF3e8,Concentra Urgent Care,52,19,1.0
ChIJc7kYiJicwoARHwzD64lF3e8,Concentra Urgent Care,26,11,1.0
ChIJpZ82alh_24ARlirvYsfeB1E,Accelerated Urgent Care,156,73,0.821917808219178
ChIJpZ82alh_24ARlirvYsfeB1E,Accelerated Urgent Care,79,38,0.9736842105263158
ChIJpZ82alh_24ARlirvYsfeB1E,Accelerated Urgent Care,87,36,0.9166666666666666
ChIJpZ82alh_24ARlirvYsfeB1E,Accelerated Urgent Care,113,53,0.7924528301886793
ChIJpZ82alh_24ARlirvYsfeB1E,Accelerated Urgent Care,58,27,0.8888888888888888
ChIJbTrxK6A13YARKejpYWVHUrc,South Bay Family Medical Clinic,29,15,0.7333333333333333
ChIJbTrxK6A13YARKejpYWVHUrc,South Bay Family Medical Clinic,17,5,1.0
ChIJpxg4cOzo3IARMAnxHDSTeOg,Sand Canyon Urgent Care in Laguna Hills,52,22,1.0
ChIJpxg4cOzo3IARMAnxHDSTeOg,Sand Canyon Urgent Care in Laguna Hills,36,13,0.9230769230769231
ChIJpxg4cOzo3IARMAnxHDSTeOg,Sand Canyon Urgent Care in Laguna Hills,41,18,0.9444444444444444
ChIJpxg4cOzo3IARMAnxHDSTeOg,Sand Canyon Urgent Care in Laguna Hills,41,20,0.85
ChIJpxg4cOzo3IARMAnxHDSTeOg,Sand Canyon Urgent Care in Laguna Hills,111,45,0.9111111111111111
ChIJ4b9YH4bl6oARus--jMDavvM,Gloria Nelson Center Family Clinic,229,83,0.8192771084337349
ChIJ4b9YH4bl6oARus--jMDavvM,Gloria Nelson Center Family Clinic,109,49,0.8367346938775511
ChIJ4b9YH4bl6oARus--jMDavvM,Gloria Nelson Center Family Clinic,233,99,0.8383838383838383
ChIJ4b9YH4bl6oARus--jMDavvM,Gloria Nelson Center Family Clinic,42,19,0.7894736842105263
ChIJ4b9YH4bl6oARus--jMDavvM,Gloria Nelson Center Family Clinic,46,24,0.875
ChIJDWTRlyEmlYARdEgtgvNYd7I,Advanced Medical Care Center,37,16,1.0
ChIJDWTRlyEmlYARdEgtgvNYd7I,Advanced Medical Care Center,162,66,0.7727272727272727
ChIJDWTRlyEmlYARdEgtgvNYd7I,Advanced Medical Care Center,136,55,0.8727272727272727
ChIJDWTRlyEmlYARdEgtgvNYd7I,Advanced Medical Care Center,86,36,0.7777777777777778
ChIJDWTRlyEmlYARdEgtgvNYd7I,Advanced Medical Care Center,91,37,0.918918918918919
ChIJ08m2SGmq3IARe-bjy4Ds68M,Redlands Family Clinic,58,27,0.8518518518518519
ChIJ08m2SGmq3IARe-bjy4Ds68M,Redlands Family Clinic,76,33,0.8787878787878788
ChIJ08m2SGmq3IARe-bjy4Ds68M,Redlands Family Clinic,74,24,1.0
ChIJ08m2SGmq3IARe-bjy4Ds68M,Redlands Family Clinic,46,21,1.0
ChIJ08m2SGmq3IARe-bjy4Ds68M,Redlands Family Clinic,111,41,0.8780487804878049
ChIJn83VZGlQkIARrd4zx03dKBQ,Emergency Room | Kaiser Permanente Modesto Medical Center and Medical Offices,32,16,0.9375
ChIJn83VZGlQkIARrd4zx03dKBQ,Emergency Room | Kaiser Permanente Modesto Medical Center and Medical Offices,158,75,0.8
ChIJn83VZGlQkIARrd4zx03dKBQ,Emergency Room | Kaiser Permanente Modesto Medical Center and Medical Offices,172,85,0.8
ChIJn83VZGlQkIARrd4zx03dKBQ,Emergency Room | Kaiser Permanente Modesto Medical Center and Medical Offices,328,151,0.5894039735099338
ChIJn83VZGlQkIARrd4zx03dKBQ,Emergency Room | Kaiser Permanente Modesto Medical Center and Medical Offices,97,47,0.8297872340425532
ChIJzQateY4U6YARiTF3PWrAYRY,Santa Barbara Neighborhood Clinics,253,108,0.7129629629629629
ChIJzQateY4U6YARiTF3PWrAYRY,Santa Barbara Neighborhood Clinics,116,44,0.9090909090909091
ChIJzQateY4U6YARiTF3PWrAYRY,Santa Barbara Neighborhood Clinics,195,83,0.7710843373493976
ChIJzQateY4U6YARiTF3PWrAYRY,Santa Barbara Neighborhood Clinics,114,55,0.8
ChIJzQateY4U6YARiTF3PWrAYRY,Santa Barbara Neighborhood Clinics,35,16,0.875
ChIJ_8jedOrMj4ARAm1h7uoQY3k,Valley Health Center Downtown,57,22,0.9545454545454546
ChIJ_8jedOrMj4ARAm1h7uoQY3k,Valley Health Center Downtown,97,32,0.9375
ChIJ_8jedOrMj4ARAm1h7uoQY3k,Valley Health Center Downtown,83,37,0.918918918918919
ChIJ_8jedOrMj4ARAm1h7uoQY3k,Valley Health Center Downtown,59,21,0.8571428571428571
ChIJ_8jedOrMj4ARAm1h7uoQY3k,Valley Health Center Downtown,268,113,0.7256637168141593
ChIJqW30pHbDlIARVaexW7aY9Y4,California Emergency Physicians,13,6,1.0
ChIJqW30pHbDlIARVaexW7aY9Y4,California Emergency Physicians,17,6,1.0
ChIJF7To-oYT6YARLBSfbe3V6js,Planned Parenthood - Santa Barbara Health Center,31,16,1.0
ChIJF7To-oYT6YARLBSfbe3V6js,Planned Parenthood - Santa Barbara Health Center,60,25,0.96
ChIJF7To-oYT6YARLBSfbe3V6js,Planned Parenthood - Santa Barbara Health Center,50,22,0.8181818181818182
ChIJF7To-oYT6YARLBSfbe3V6js,Planned Parenthood - Santa Barbara Health Center,47,25,0.96
ChIJF7To-oYT6YARLBSfbe3V6js,Planned Parenthood - Santa Barbara Health Center,89,37,0.9459459459459459
ChIJTZI5ZFeHhYARPqeQv6hbRW4,UCSF Screening & Acute Care Clinic,165,70,0.8714285714285714
ChIJTZI5ZFeHhYARPqeQv6hbRW4,UCSF Screening & Acute Care Clinic,38,15,0.9333333333333333
ChIJTZI5ZFeHhYARPqeQv6hbRW4,UCSF Screening & Acute Care Clinic,199,75,0.7333333333333333
