place_name,polarity,subjectivity,NLTK_Compound,review_rating
Carbon Health Urgent Care Rancho Cucamonga - Victoria Gardens,0.2931591750841751,0.44292809042809045,0.92964,5.0
Carbon Health Urgent Care Roseville,0.38415623143196675,0.5699625297088533,0.9672000000000001,4.8
Carbon Health Urgent Care San Marcos - Grand Plaza,0.236118265993266,0.5017533068783069,0.20518,3.4
Carbon Health Urgent Care Sherman Oaks,0.36250396825396825,0.5721968694885362,0.96334,5.0
Carbon Health Urgent Care Simi Valley,0.3213108843537415,0.5672313361241933,0.94878,4.8
Carbon Health Urgent Care Temecula,0.4068888888888889,0.5496111111111112,0.92196,4.8
Carbon Health Urgent Care Thousand Oaks,0.3201797498797499,0.5151897065897065,0.84842,5.0
Carbon Health Urgent Care Woodland Hills,0.3100846560846561,0.5655820105820106,0.95096,4.8
Care Fast Urgent Care,0.28160079365079366,0.5243611111111111,0.9669800000000001,5.0
CareNow Urgent Care - Milpitas,-0.015,0.17435897435897435,-0.3456,1.6
CareNow Urgent Care - Thousand Oaks,0.3798302947052948,0.5956134698634699,0.9786400000000001,5.0
Caring Hearts Medical Group: Mola Dara MD,0.04115815584573807,0.4036758613705982,-0.19884,1.8
"Carmichael Medical Clinic – Dr. Neha Janakiraman, MD",0.22610770975056688,0.5729132653061224,0.4446,3.6
Casa Colina Hospital and Centers for Healthcare,0.3298608641932092,0.5410486804899204,0.5894199999999999,4.2
Castillo Medical Clinic,-0.030208333333333337,0.55,-0.401675,2.0
Castle Family Health Centers,0.20990057986521055,0.6702975452577725,0.5897,3.6
Cathedral City Family Medical,0.18202624458874458,0.6352323232323233,0.39088,3.4
Cathedral Medical - Urgent Care Clinic,0.0013227513227513181,0.7707671957671959,0.1293,1.6666666666666667
Cathedral Medical Clinic,0.0933104209387104,0.4434525123998808,0.07103999999999999,2.6
Cavalry Health,0.27942460317460316,0.6177796536796537,0.44912,5.0
Cedar University Clinic,0.1538587662337662,0.5581457431457431,0.28159999999999996,3.4
Cedars-Sinai Urgent Care - Beverly Hills,0.08213880165857768,0.6076548248929201,-0.05,2.6
Cedars-Sinai Urgent Care - Culver City,0.2126885521885522,0.5254177008177008,0.42885999999999996,3.8
Cedars-Sinai Urgent Care - Los Feliz,0.22208361678004535,0.5469773242630386,0.85434,2.8
Cedars-Sinai Urgent Care - Playa Vista,0.1746831501831502,0.5630482295482295,0.41084,3.4
Center Veterinary Clinic and Urgent Care,0.26915600738116263,0.5429481204325926,0.90608,5.0
Centinela Hospital Medical Center,0.32749365079365084,0.6343694960212203,0.9869199999999999,4.8
Central City Community Health Center,-0.12995171495171495,0.44072427572427575,-0.2934,1.0
Central Star Youth Psychiatric Health Facility,0.2964444444444444,0.5912629999558294,0.23040000000000002,2.4
Central Urgent Medical Care,0.15549278499278502,0.46737987012987003,0.6502,3.4
Central Valley Comprehensive Care,-0.046992063492063495,0.5320416666666666,0.16975999999999997,2.6
Central Valley Medical Clinic,0.19102626890018196,0.655357243239852,-0.19641999999999998,2.6
Central Valley Medical Group,0.3498047619047619,0.7180761904761905,-0.12040000000000002,4.2
Centro Medico Cathedral City - Urgent Care,-0.11365873015873015,0.4089682539682539,-0.43976000000000004,1.0
Centro Medico Community Clinic,0.26288323482073483,0.5520319221673388,0.71338,4.0
Centro Medico El Cajon,0.04742805349412492,0.599527991651206,0.008299999999999997,2.6
Centro Medico Escondido,0.12159767934951757,0.46454061624649856,0.8412200000000001,2.6
Ceres Care Center,0.2581851851851852,0.686888888888889,0.18134,3.4
Channel Islands Urgent Care & Family Practice,0.3141079598506069,0.5060914853120735,0.68544,4.2
Children's Medical Clinic,0.2755976430976431,0.5629243827160494,0.8987399999999999,4.2
Chino Valley Medical Center: Emergency Room,0.18136517232767232,0.539539083139083,0.56822,2.6
Choice Urgent Care,0.4648839008214008,0.6016710511710511,0.97834,5.0
Chowchilla Urgent Care by Camarena Health,0.34715873015873017,0.6818253968253968,0.52508,4.0
Chula Vista Family Health Center,-0.0617635765318692,0.5566840250986592,-0.4638999999999999,1.2
Chula Vista Medical Arts Center,0.15000000000000002,0.35,0.44035,5.0
Citrus Valley Urgent Care,0.15910551948051949,0.42255411255411257,0.64384,3.4
City Heights Family Health Center,0.07427777777777778,0.5731527777777778,0.21408,3.4
City Of Visalia Employee Health And Wellness Clinic,0.5833333333333334,0.625,0.7859666666666666,5.0
CityHealth - San Leandro,0.04278138528138529,0.4732558321308321,0.40380000000000005,2.2
Clancy Medical Group,0.23208456221198154,0.6004243885147111,0.42116,3.4
"Clarita Carambas, MD",0.5785714285714286,0.8385714285714285,0.73115,5.0
Clineva Urgent Care | Cypress,0.2873856909430439,0.5577332399626518,0.94668,4.6
Clineva Urgent Care | Fountain Valley,0.1881998851294904,0.44823842940685044,0.24015999999999998,3.6
Clineva Urgent Care | Laguna Niguel,0.08122874149659862,0.6210229155764869,0.3128,3.4
Clineva Urgent Care | Lake Forest,0.2791065416065416,0.5352545093795094,0.79496,4.0
Clineva Urgent Care | Orange,0.20484911693245028,0.5506892181892182,0.97428,4.2
Clinic Ole,0.1419642857142857,0.3511904761904762,0.19832,2.6
Clinic – Todos Para La Salud,0.14264455782312924,0.3904336734693878,0.08610000000000001,3.0
Clinica Medica Eco.,0.6074404761904763,0.5380853174603175,0.85352,4.2
Clinica Medica San Manuel,0.1354177489177489,0.37573791486291486,0.51242,3.4
Clinica Medica San Miguel,0.18762947722567286,0.5149249827467219,0.5001800000000001,4.2
Clinica Medica San Pablo,0.21453968253968253,0.49946031746031744,0.22405999999999998,3.6
Clinica Mi Pueblo,0.40054310515873015,0.6072428571428572,0.94033,5.0
Clinica Mi Victoria (Clinica La Victoria),0.30529827241028984,0.6039533500268794,0.67418,4.0
Clinica Sierra Vista - 34th Street Community Health Center,-0.02429696969696969,0.5533217948717948,-0.42094,1.8
Clinica Sierra Vista - Arvin Community Health Center,0.07024104243970314,0.47636054421768703,0.09807999999999999,1.8
Clinica Sierra Vista - Baker Street Community Health Center,0.23469363275613278,0.49557816257816256,0.69616,3.8
Clinica Sierra Vista - Central Bakersfield Community Health Center,0.08609918736234526,0.49714694564694567,0.47219999999999995,2.0
Clinica Sierra Vista - Delano Community Health Center,0.3189166666666667,0.5885555555555555,0.4165,4.2
Clinica Sierra Vista - Delano Walk-In Clinic,0.024732514880952405,0.5764503968253968,-0.42397999999999997,1.8
Clinica Sierra Vista - East Bakersfield Community Health Center,0.12873520923520926,0.5857184343434343,0.10253999999999999,3.6
Clinica Sierra Vista - East Niles Community Health Center,-0.06440768186062304,0.48780065163594577,-0.42400000000000004,1.4
Clinica Sierra Vista - North Fine Community Health Center,-0.09368786826599325,0.466665824915825,-0.32132,1.0
Clinica Sierra Vista - Orange and Butler Community Health Center,0.2728373015873016,0.44582539682539685,0.30406,3.4
Clinica Sierra Vista - Regional Medical Community Health Center,-0.05592131633798301,0.3317408209074876,-0.39026,1.0
Clinica Sierra Vista - South Bakersfield Community Health Center,0.31245034050916404,0.5715556926733398,0.58514,4.2
Clinica Sierra Vista - West Fresno Community Health Center,0.11644415878239407,0.3409941724941725,0.015759999999999986,2.2
Clinica Sierra Vista - West Shaw Community Health Center,0.1383779761904762,0.4878422619047619,0.25254,2.6
Clinica Sierra Vista Elm Community Health Center,0.003890241702741698,0.42076719576719573,0.0021599999999999953,1.0
Clinicas East Simi Valley Health Center,0.3060918703007519,0.5419168112589164,0.80084,4.6
Clinicas El Rio Health Center,0.3405444444444444,0.5827222222222221,0.4368,3.4
Clinicas Fillmore Health Center,0.22470328282828284,0.5137424242424242,0.5058,4.0
Clinicas Madera Health Center,0.18410898526077096,0.6059097222222223,0.50098,3.0
Clinicas Moorpark Health Center,0.386881277993291,0.6105064091752403,0.60182,4.2
Clinicas Newbury Park Health Center,0.23543579736761555,0.5356188836416109,0.584,4.2
Clinicas Ocean View Health Center,0.4094962121212121,0.657146103896104,0.31833999999999996,3.8
Clinicas Ojai Health Center,0.32947940947940946,0.5141070966070966,0.8140000000000001,5.0
Clinicas RSJ Health Center,0.2971356060606061,0.7100984848484849,0.61794,4.2
Clinicas Santa Paula Health Center,0.09020512820512822,0.3496239316239316,0.53262,3.8
Clinicas Ventura Health Center,0.26723365231259966,0.6063364605810426,0.57464,4.0
"Clinicas del Camino Real, Inc.",0.2919737554112555,0.6046952561327561,0.79274,4.2
Clovis Community Medical Center Emergency Room,0.08143515037593987,0.6068771233639655,0.21353999999999998,2.0
Clovis Medical Group,0.3218969483799029,0.5531518103109012,0.96696,4.8
Clovis Primary Care Doctor - Telehealth Available,0.0,0.38095238095238093,-0.4767,1.0
Clovis Urgent Care,0.27306593701521237,0.5311580901653365,0.55228,4.2
Coarsegold Medical Clinic,0.22895698051948052,0.5526334776334776,0.25918,3.4
Coast Medical Clinic,0.015773809523809513,0.45029761904761906,-0.9439,1.0
Coastal Family Urgent Care,0.1674556077694236,0.5200777713514555,0.64754,4.2
Coastal Health Alliance,0.14788257575757574,0.47896590909090914,0.09476,3.2
Coastline Emergency Physicians,0.00575757575757575,0.5284974747474748,-0.16048,1.0
Colima Medical Clinic,-0.1278645833333333,0.7490104166666667,-0.04360000000000003,3.0
Colton Urgent Care,0.061888888888888896,0.523853835978836,0.23734000000000002,3.2
Colton Valley Medical Care Inc,0.131972101972102,0.4845366362033029,0.39615999999999996,3.0
Community Behavioral Health Center,-0.03648527777777776,0.4865019444444444,-0.31532,1.8
Community Care Health Center,0.5,0.5,0.3295,5.0
Community Health Center Immediate Care,0.07109930809930809,0.4867840862840863,0.5472400000000001,2.4
Community Health Centers - AG Walk In,0.32382007575757576,0.5934469696969696,0.9486800000000001,5.0
Community Health Centers - Los Alamos,0.3215719954648526,0.6180362811791383,0.70534,5.0
Community Health Centers Of America,0.1899481283966578,0.5989337307572601,0.5511199999999999,4.0
Community Medical Centers,-0.17736111111111108,0.4918055555555555,-0.013249999999999984,1.0
"Community Medical Centers, East Main",0.0535959595959596,0.2417272727272727,0.15842,1.6
Community Memorial Health Center - Oak View,0.41536345598845603,0.6867406204906205,0.46176000000000006,4.2
Community Memorial Health Center – Ashwood Avenue,0.16131132756132754,0.5024303751803751,0.020459999999999968,2.8
Community Memorial Health Center – Fillmore,0.03508049242424244,0.5235416666666667,-0.10854,3.2
Community Memorial Health Center – Saviers Road,0.010664908008658002,0.4566921897546898,0.14523999999999998,2.8
Community Memorial Health Center – Vineyard Avenue,0.22976190476190475,0.5075079365079365,0.37732,1.8
Community Memorial Health Center – West 5th Street,0.1544613846801347,0.5403198653198653,0.27174,2.6
Community Memorial Health Center – West Main Street,0.21497077922077926,0.569952380952381,0.40408,3.4
Community Memorial Hospital: Emergency Room,-0.02646096301359459,0.6241404015088226,-0.29938000000000003,1.8
Community Memorial Urgent Care – Arneill Road,-0.22809999999999997,0.477831746031746,-0.72328,1.6
Community Memorial Urgent Care – East Main Street,0.23305555555555557,0.6188730158730158,0.2891,1.8
Community Memorial Urgent Care – Santa Paula,-0.025645604395604392,0.4974505494505495,0.32474,3.2
Community Memorial Urgent Care – Saviers Road,-0.10392098765432098,0.4452061728395062,-0.31974,1.6
Community Regional Medical Center,0.15460648583263717,0.5157885686438318,-0.18702,2.6
Community Regional Medical Center Emergency Department,0.09090438156614626,0.5596652693711518,0.20877999999999997,3.4
Community Subacute & Transitional Care Center,0.3148397435897436,0.5978543956043956,0.9757999999999999,5.0
Community Urgent Care,0.3225436507936508,0.5099543650793651,0.8549,4.2
Complete Care Community Health Center Inc--Porterville,0.033333333333333326,0.5666666666666667,0.2637,3.6666666666666665
Comprehensive Care Clinic,0.6025,0.8825000000000001,-0.03914999999999996,5.0
Comprehensive Community Health Centers - North Hollywood,0.3438393550893551,0.6595074246740913,0.97556,5.0
Comprehensive Medical Group Of Kern Inc,0.1336848484848485,0.5327058802308803,0.22406,3.0
Comprehensive Neurology in Palo Alto,0.17352777777777778,0.4983194444444445,0.43282,2.6
Concentra Physical Therapy,-0.22497005772005768,0.41080086580086583,-0.32886,1.6
Concentra Urgent Care,0.1649732336548738,0.4953009375138328,0.44425296296296296,3.4074074074074074
Concord Health Center,0.006190476190476179,0.48132199546485255,-0.014900000000000002,2.4
Concord Health Center Building 2,0.07898484848484848,0.38894949494949493,0.29,2.6
Conejo Medical Center,0.3566233766233767,0.6004864433811802,0.5569,4.4
Conejo Valley Family Medical Group,-0.004232473512792723,0.36616572085322086,-0.24690000000000004,1.0
Connetic,0.0,0.0,0.2225,1.0
Contemporary Family Practice,0.2762357503607503,0.4784846881513548,0.94414,5.0
ContinuEM Urgent Care Lakewood,0.27246414662778295,0.44084463819009273,0.9634,4.2
Contra Costa County - Martinez Health Center: Emergency Room,-0.04215347805788981,0.44767530345471523,-0.74344,1.2
Contra Costa Regional Medical Center,0.19439318783068782,0.5353015873015873,0.46246,3.0
Copeland Medical Healthcare Partners,0.26063988095238094,0.47931481481481486,0.6368199999999999,4.0
Cordova Medical Clinic,0.13509391534391535,0.46571798941798936,0.45743999999999996,3.4
Corona Animal Emergency Center,0.1671631769690713,0.4864100905493182,0.5597000000000001,4.2
Corona Regional Medical Center,0.27408915050998384,0.5501146086937754,0.9835200000000001,5.0
Corona Regional Medical Center Emergency Room,0.033736081370679585,0.618996176046176,-0.54198,1.8
Coronado Medical Group,0.24166666666666667,0.4928030303030303,0.31179999999999997,2.0
Costa Mesa Medical Clinic Inc,-0.11900252525252526,0.5185894660894661,-0.22982,1.6
Costa Mesa Urgent Care,0.22500238095238098,0.5165961640211639,0.8360799999999999,5.0
Costco Optical Department,0.23627116402116402,0.5191456228956228,0.6369400000000001,3.4
Cottage Epilepsy Center,0.375,0.675,0.7579,5.0
Cottage Primary Care - Santa Ynez Valley,0.3716477272727273,0.5935896464646465,0.9519,5.0
Cottage Urgent Care - Buellton,0.23223213716108454,0.44673616427432217,0.827,4.4
Cottage Urgent Care - Goleta - Calle Real,0.412187074829932,0.5726204081632653,0.9608000000000001,5.0
Cottage Urgent Care - Goleta - Hollister Village,0.3126803610333022,0.49691046974345293,0.9746,5.0
Cottage Urgent Care - Montecito - Coast Village Rd.,0.2613354700854701,0.48643376068376065,0.6323000000000001,4.2
Cottage Urgent Care - Orcutt - Orcutt Hills Plaza,0.36264246031746034,0.541829761904762,0.9259999999999999,4.8
Cottage Urgent Care - Port Hueneme,0.25589491064491066,0.5318551864801865,0.48468,3.4
Cottage Urgent Care - San Luis Obispo - Foothill Plaza,0.2802195767195767,0.5121190476190476,0.9643200000000001,5.0
Cottage Urgent Care - San Luis Obispo - Marigold Center,0.21226162574404764,0.47463293650793653,0.96172,4.4
Cottage Urgent Care - Santa Barbara - Upper State,0.15246879306528432,0.544225508316987,0.61622,3.4
Cottage Urgent Care - Santa Maria - N. Broadway,0.38797367724867726,0.6045967246157723,0.8356,5.0
Cottage Urgent Care - Santa Maria - Skyway Drive,0.2948277777777778,0.47672592592592594,0.94642,5.0
Cottage Urgent Care - Ventura - Montalvo Square,0.10444213499793857,0.5533671815948601,0.16014,2.8
Cottage Urgent Care - Ventura - Poinsettia Plaza,0.30641405122655124,0.5566764971139971,0.98336,5.0
County of Sacramento Primary Care Center,0.2573193473193473,0.4048884448884449,0.29394,4.0
Creekside Medical Group,0.4124545454545455,0.6124149831649832,0.9355800000000001,5.0
Crenshaw Industrial Med Clinic,0.5333333333333333,0.6666666666666666,0.9246,5.0
Crenshaw Medical Center,-0.10681691919191919,0.542882215007215,0.33782,3.4
CruzMedMo,0.30413728191000916,0.5345267829813285,0.93324,5.0
Cucamonga Valley Medical Group,0.21209742664742665,0.4937368830153144,0.48744000000000004,3.933333333333333
Cupertino Acupuncture Medical Clinic,0.2210952380952381,0.23414285714285715,0.25070000000000003,4.2
CureNow Urgent Care House Calls,-0.25,0.625,0.0772,1.0
DBH Walk-In Clinics,0.0,0.25,0.0,3.5
DHS PRIMARY CARE CLINIC,0.17298333333333332,0.5861152116402116,0.89232,4.2
DOT Physical Exams,0.2344947433518862,0.4614443413729128,0.9338200000000001,5.0
Dameron Hospital: Emergency Room,0.012894077355317663,0.5044350416307781,-0.469,2.0
Danh C Truong Medical Office,0.19356488688780354,0.5217211708045041,0.74776,5.0
"Daniel Bryant Jurich, DO | Kaiser Permanente",0.30416666666666664,0.5099999999999999,0.7628,5.0
David Grant USAF Medical Center: Emergency Room,0.2416275088547816,0.44980814639905553,0.6573,4.2
"David L. Harmon, DO | Kaiser Permanente",-0.12166666666666665,0.45424242424242417,-0.9237,1.0
Davis Community Clinic,-0.09348976650003435,0.5991888728555395,0.25222,2.6
Davis Urgent Care,0.28367996031746034,0.6173280423280424,0.9367000000000001,4.2
De La Vina Surgicenter,0.5051505602240897,0.6131034080298786,0.882625,4.5
De Paul Health Center,0.12898295454545455,0.5680691738816739,0.70146,3.4
Del Carmen Medical Center,-0.1673333333333333,0.53375,-0.26297999999999994,2.4
Del Paso Heights Medical Center,-0.004103535353535359,0.7560606060606062,0.2082333333333333,3.6666666666666665
Del Rosario Medical Clinic,0.037668650793650796,0.5036428571428571,-0.45549999999999996,1.0
Delhi Medical Clinic,0.33110488215488215,0.5361198653198653,0.9256,4.8
Delta CMT Stockton Urgent Care Medical Clinic,0.16493778860028857,0.5434496392496393,0.81196,2.2
Department of State Hospitals-Napa,0.09198617756512495,0.38986549707602336,-0.17308,4.2
Department of Veteran Affairs Ventura Outpatient Medical Clinic,0.14781969696969696,0.6260066137566138,0.76888,3.8
Desert Children's Urgent Care,0.27613215640568584,0.5873622865152277,0.74796,4.2
